,time,origin,value
13143,1687038300000.0,3,287.1537170410156
13144,1687039200000.0,3,286.5889587402344
13145,1687040100000.0,3,286.6737060546875
13146,1687041000000.0,3,286.675537109375
13147,1687041900000.0,3,286.5353088378906
13148,1687042800000.0,3,286.4197998046875
13149,1687043700000.0,3,286.24468994140625
13150,1687044600000.0,3,286.3861999511719
13151,1687045500000.0,3,286.2709655761719
13152,1687046400000.0,3,286.2425231933594
13153,1687047300000.0,3,285.8744812011719
13154,1687048200000.0,3,285.2785339355469
13155,1687049100000.0,3,284.7704772949219
13156,1687050000000.0,3,284.6373596191406
13157,1687050900000.0,3,284.58843994140625
13158,1687051800000.0,3,284.180908203125
13159,1687052700000.0,3,284.0059814453125
13160,1687053600000.0,3,284.6499328613281
13161,1687054500000.0,3,285.0220642089844
13162,1687055400000.0,3,285.4780578613281
13163,1687056300000.0,3,285.5023193359375
13164,1687057200000.0,3,285.81829833984375
13165,1687058100000.0,3,286.7054138183594
13166,1687059000000.0,3,286.6868896484375
13167,1687059900000.0,3,286.97943115234375
13168,1687060800000.0,3,287.2491455078125
13169,1687061700000.0,3,287.6463623046875
13170,1687062600000.0,3,288.06671142578125
13171,1687063500000.0,3,289.1331481933594
13172,1687064400000.0,3,290.2835388183594
13173,1687065300000.0,3,290.9059143066406
13174,1687066200000.0,3,291.5369567871094
13175,1687067100000.0,3,292.1347961425781
13176,1687068000000.0,3,292.6257019042969
13177,1687068900000.0,3,293.0851135253906
13178,1687069800000.0,3,293.334716796875
13179,1687070700000.0,3,293.65875244140625
13180,1687071600000.0,3,293.96124267578125
13181,1687072500000.0,3,294.1075134277344
13182,1687073400000.0,3,294.2715148925781
13183,1687074300000.0,3,294.4352111816406
13184,1687075200000.0,3,294.5456237792969
13185,1687076100000.0,3,294.6224365234375
13186,1687077000000.0,3,294.8787536621094
13187,1687077900000.0,3,294.7173156738281
13188,1687078800000.0,3,294.7545471191406
13189,1687079700000.0,3,295.04498291015625
13190,1687080600000.0,3,295.4266357421875
13191,1687081500000.0,3,295.4877014160156
13192,1687082400000.0,3,295.4770202636719
13193,1687083300000.0,3,295.95068359375
13194,1687084200000.0,3,296.12689208984375
13195,1687085100000.0,3,295.7478332519531
13196,1687086000000.0,3,294.5709533691406
13197,1687086900000.0,3,292.5247497558594
13198,1687087800000.0,3,291.89764404296875
13199,1687088700000.0,3,291.15301513671875
13200,1687089600000.0,3,291.0768737792969
13201,1687090500000.0,3,290.9469909667969
13202,1687091400000.0,3,291.1083679199219
13203,1687092300000.0,3,290.944580078125
13204,1687093200000.0,3,293.02093505859375
13205,1687094100000.0,3,293.3563232421875
13206,1687095000000.0,3,293.59417724609375
13207,1687095900000.0,3,293.58294677734375
13208,1687096800000.0,3,293.84033203125
13209,1687097700000.0,3,292.4268798828125
13210,1687098600000.0,3,292.3605041503906
13211,1687099500000.0,3,294.066650390625
13212,1687100400000.0,3,294.1727600097656
13213,1687101300000.0,3,294.15716552734375
13214,1687102200000.0,3,293.97576904296875
13215,1687103100000.0,3,294.0794982910156
13216,1687104000000.0,3,293.7923889160156
13217,1687104900000.0,3,293.4977722167969
13218,1687105800000.0,3,293.848876953125
13219,1687106700000.0,3,293.73388671875
13220,1687107600000.0,3,293.6792907714844
13221,1687108500000.0,3,293.4625549316406
13222,1687109400000.0,3,292.8495788574219
13223,1687110300000.0,3,292.1217041015625
13224,1687111200000.0,3,290.39984130859375
13225,1687112100000.0,3,289.7645568847656
13226,1687113000000.0,3,289.17108154296875
13227,1687113900000.0,3,289.2750244140625
13228,1687114800000.0,3,289.0262756347656
13229,1687115700000.0,3,287.89422607421875
13230,1687116600000.0,3,287.7221374511719
13231,1687117500000.0,3,287.9883728027344
13232,1687118400000.0,3,288.056884765625
13233,1687119300000.0,3,287.93511962890625
13234,1687120200000.0,3,287.7820129394531
13235,1687121100000.0,3,287.6374816894531
13236,1687122000000.0,3,287.4567565917969
13237,1687122900000.0,3,287.2772216796875
13238,1687123800000.0,3,287.0417175292969
13239,1687124700000.0,3,286.6761474609375
13240,1687125600000.0,3,286.3309326171875
13241,1687126500000.0,3,286.06402587890625
13242,1687127400000.0,3,285.89642333984375
13243,1687128300000.0,3,285.71551513671875
13244,1687129200000.0,3,285.60943603515625
13245,1687130100000.0,3,285.41925048828125
13246,1687131000000.0,3,285.45623779296875
13247,1687131900000.0,3,285.2961730957031
13248,1687132800000.0,3,285.2509765625
13249,1687133700000.0,3,285.0092468261719
13250,1687134600000.0,3,284.9605407714844
13251,1687135500000.0,3,284.57476806640625
13252,1687136400000.0,3,285.3058166503906
13253,1687137300000.0,3,284.3391418457031
13254,1687138200000.0,3,284.0848693847656
13255,1687139100000.0,3,284.0901184082031
13256,1687140000000.0,3,284.1866455078125
13257,1687140900000.0,3,284.47296142578125
13258,1687141800000.0,3,284.72869873046875
13259,1687142700000.0,3,285.3496398925781
13260,1687143600000.0,3,285.4767761230469
13261,1687144500000.0,3,286.1955871582031
13262,1687145400000.0,3,286.6228942871094
13263,1687146300000.0,3,287.0624084472656
13264,1687147200000.0,3,287.47772216796875
13265,1687148100000.0,3,287.7928161621094
13266,1687149000000.0,3,288.2919006347656
13267,1687149900000.0,3,288.9970397949219
13268,1687150800000.0,3,289.66436767578125
13269,1687151700000.0,3,290.3568420410156
13270,1687152600000.0,3,290.9489440917969
13271,1687153500000.0,3,291.43707275390625
13272,1687154400000.0,3,290.79534912109375
13273,1687155300000.0,3,291.4786682128906
13274,1687156200000.0,3,292.0873107910156
13275,1687157100000.0,3,292.5168151855469
13276,1687158000000.0,3,293.00048828125
13277,1687158900000.0,3,293.3895263671875
13278,1687159800000.0,3,293.8058166503906
13279,1687160700000.0,3,294.15301513671875
13280,1687161600000.0,3,294.5058288574219
13281,1687162500000.0,3,294.8239440917969
13282,1687163400000.0,3,295.1116638183594
13283,1687164300000.0,3,295.5386962890625
13284,1687165200000.0,3,295.8360900878906
13285,1687166100000.0,3,296.06695556640625
13286,1687167000000.0,3,296.233154296875
13287,1687167900000.0,3,296.56951904296875
13288,1687168800000.0,3,296.7215881347656
13289,1687169700000.0,3,296.7686767578125
13290,1687170600000.0,3,296.932373046875
13291,1687171500000.0,3,297.1491394042969
13292,1687172400000.0,3,295.99151611328125
13293,1687173300000.0,3,296.1871643066406
13294,1687174200000.0,3,296.3044738769531
13295,1687175100000.0,3,296.8405456542969
13296,1687176000000.0,3,297.72119140625
13297,1687176900000.0,3,297.93585205078125
13298,1687177800000.0,3,297.96173095703125
13299,1687178700000.0,3,297.9303283691406
13300,1687179600000.0,3,298.0331115722656
13301,1687180500000.0,3,298.149169921875
13302,1687181400000.0,3,298.0522155761719
13303,1687182300000.0,3,297.92230224609375
13304,1687183200000.0,3,297.947021484375
13305,1687184100000.0,3,297.965087890625
13306,1687185000000.0,3,297.9645080566406
13307,1687185900000.0,3,297.9935302734375
13308,1687186800000.0,3,298.0382080078125
13309,1687187700000.0,3,298.0216064453125
13310,1687188600000.0,3,297.9599914550781
13311,1687189500000.0,3,297.8660583496094
13312,1687190400000.0,3,297.7354431152344
13313,1687191300000.0,3,297.5772705078125
13314,1687192200000.0,3,297.4073181152344
13315,1687193100000.0,3,298.68243408203125
13316,1687194000000.0,3,297.77410888671875
13317,1687194900000.0,3,296.98486328125
13318,1687195800000.0,3,296.4693908691406
13319,1687196700000.0,3,295.6072998046875
13320,1687197600000.0,3,294.2605285644531
13321,1687198500000.0,3,293.89129638671875
13322,1687199400000.0,3,293.03350830078125
13323,1687200300000.0,3,291.0574645996094
13324,1687201200000.0,3,291.0068359375
13325,1687202100000.0,3,290.6386413574219
13326,1687203000000.0,3,289.5863952636719
13327,1687203900000.0,3,290.1767883300781
13328,1687204800000.0,3,289.90899658203125
13329,1687205700000.0,3,289.8946533203125
13330,1687206600000.0,3,289.4353942871094
13331,1687207500000.0,3,288.387451171875
13332,1687208400000.0,3,288.683837890625
13333,1687209300000.0,3,288.59600830078125
13334,1687210200000.0,3,288.635986328125
13335,1687211100000.0,3,289.3486022949219
13336,1687212000000.0,3,289.6180114746094
13337,1687212900000.0,3,289.3275146484375
13338,1687213800000.0,3,289.25616455078125
13339,1687214700000.0,3,289.0861511230469
13340,1687215600000.0,3,289.00030517578125
13341,1687216500000.0,3,288.4190979003906
13342,1687217400000.0,3,288.1758728027344
13343,1687218300000.0,3,287.6822204589844
13344,1687219200000.0,3,286.8562316894531
13345,1687220100000.0,3,286.6497802734375
13346,1687221000000.0,3,286.3171081542969
13347,1687221900000.0,3,286.02569580078125
13348,1687222800000.0,3,285.7366943359375
13349,1687223700000.0,3,285.5632629394531
13350,1687224600000.0,3,285.5206298828125
13351,1687225500000.0,3,285.5426330566406
13352,1687226400000.0,3,285.5537414550781
13353,1687227300000.0,3,285.8700256347656
13354,1687228200000.0,3,285.72833251953125
13355,1687229100000.0,3,285.42303466796875
13356,1687230000000.0,3,286.09649658203125
13357,1687230900000.0,3,286.6683349609375
13358,1687231800000.0,3,287.1304626464844
13359,1687232700000.0,3,287.5762634277344
13360,1687233600000.0,3,287.9661560058594
13361,1687234500000.0,3,288.7177734375
13362,1687235400000.0,3,289.79541015625
13363,1687236300000.0,3,290.8110656738281
13364,1687237200000.0,3,291.7695617675781
13365,1687238100000.0,3,292.6052551269531
13366,1687239000000.0,3,293.267578125
13367,1687239900000.0,3,293.9893493652344
13368,1687240800000.0,3,293.7647399902344
13369,1687241700000.0,3,294.33917236328125
13370,1687242600000.0,3,294.8115234375
13371,1687243500000.0,3,295.2295837402344
13372,1687244400000.0,3,295.7080993652344
13373,1687245300000.0,3,296.00958251953125
13374,1687246200000.0,3,296.32684326171875
13375,1687247100000.0,3,296.5460510253906
13376,1687248000000.0,3,296.9145202636719
13377,1687248900000.0,3,297.21282958984375
13378,1687249800000.0,3,297.4697570800781
13379,1687250700000.0,3,297.7410583496094
13380,1687251600000.0,3,297.96759033203125
13381,1687252500000.0,3,298.19091796875
13382,1687253400000.0,3,298.3979187011719
13383,1687254300000.0,3,298.6322937011719
13384,1687255200000.0,3,298.8397521972656
13385,1687256100000.0,3,299.01751708984375
13386,1687257000000.0,3,299.16497802734375
13387,1687257900000.0,3,299.3015441894531
13388,1687258800000.0,3,299.4078369140625
13389,1687259700000.0,3,299.49713134765625
13390,1687260600000.0,3,299.60797119140625
13391,1687261500000.0,3,299.7030334472656
13392,1687262400000.0,3,299.8023986816406
13393,1687263300000.0,3,299.87060546875
13394,1687264200000.0,3,299.9385986328125
13395,1687265100000.0,3,300.02691650390625
13396,1687266000000.0,3,300.115234375
13397,1687266900000.0,3,300.1304931640625
13398,1687267800000.0,3,300.00567626953125
13399,1687268700000.0,3,296.4007873535156
13400,1687269600000.0,3,295.4308776855469
13401,1687270500000.0,3,299.36724853515625
13402,1687271400000.0,3,299.62994384765625
13403,1687272300000.0,3,299.4809875488281
13404,1687273200000.0,3,299.5846252441406
13405,1687274100000.0,3,299.4937744140625
13406,1687275000000.0,3,299.4309387207031
13407,1687275900000.0,3,299.31561279296875
13408,1687276800000.0,3,299.19952392578125
13409,1687277700000.0,3,298.9884033203125
13410,1687278600000.0,3,298.72576904296875
13411,1687279500000.0,3,298.69384765625
13412,1687280400000.0,3,298.55767822265625
13413,1687281300000.0,3,298.07177734375
13414,1687282200000.0,3,297.3671875
13415,1687283100000.0,3,296.455810546875
13416,1687284000000.0,3,294.57794189453125
13417,1687284900000.0,3,293.7801513671875
13418,1687285800000.0,3,293.1978759765625
13419,1687286700000.0,3,292.3164367675781
13420,1687287600000.0,3,291.5945129394531
13421,1687288500000.0,3,291.169677734375
13422,1687289400000.0,3,292.49859619140625
13423,1687290300000.0,3,291.18701171875
13424,1687291200000.0,3,292.1777038574219
13425,1687292100000.0,3,292.0699462890625
13426,1687293000000.0,3,291.9600830078125
13427,1687293900000.0,3,291.6202697753906
13428,1687294800000.0,3,290.8147277832031
13429,1687295700000.0,3,288.9663391113281
13430,1687296600000.0,3,290.08770751953125
13431,1687297500000.0,3,290.3670654296875
13432,1687298400000.0,3,290.5450744628906
13433,1687299300000.0,3,290.78424072265625
13434,1687300200000.0,3,290.9595642089844
13435,1687301100000.0,3,290.7041320800781
13436,1687302000000.0,3,289.9815979003906
13437,1687302900000.0,3,289.24920654296875
13438,1687303800000.0,3,287.9019775390625
13439,1687304700000.0,3,288.4588928222656
13440,1687305600000.0,3,287.9805603027344
13441,1687306500000.0,3,287.6833801269531
13442,1687307400000.0,3,287.46771240234375
13443,1687308300000.0,3,287.4452819824219
13444,1687309200000.0,3,287.0770568847656
13445,1687310100000.0,3,287.0888366699219
13446,1687311000000.0,3,286.6982116699219
13447,1687311900000.0,3,286.94708251953125
13448,1687312800000.0,3,286.6076354980469
13449,1687313700000.0,3,287.80218505859375
13450,1687314600000.0,3,287.3324279785156
13451,1687315500000.0,3,288.1262512207031
13452,1687316400000.0,3,288.64141845703125
13453,1687317300000.0,3,289.0159912109375
13454,1687318200000.0,3,289.30059814453125
13455,1687319100000.0,3,289.5686950683594
13456,1687320000000.0,3,290.10430908203125
13457,1687320900000.0,3,290.91217041015625
13458,1687321800000.0,3,291.8736267089844
13459,1687322700000.0,3,292.8399658203125
13460,1687323600000.0,3,293.5647277832031
13461,1687324500000.0,3,294.12896728515625
13462,1687325400000.0,3,294.6683349609375
13463,1687326300000.0,3,295.2533264160156
13464,1687327200000.0,3,295.3832702636719
13465,1687328100000.0,3,295.84027099609375
13466,1687329000000.0,3,296.29583740234375
13467,1687329900000.0,3,296.8227233886719
13468,1687330800000.0,3,297.3523864746094
13469,1687331700000.0,3,297.7677307128906
13470,1687332600000.0,3,298.1453857421875
13471,1687333500000.0,3,298.5498352050781
13472,1687334400000.0,3,298.9505615234375
13473,1687335300000.0,3,299.2627258300781
13474,1687336200000.0,3,299.6007080078125
13475,1687337100000.0,3,299.8627624511719
13476,1687338000000.0,3,300.1490478515625
13477,1687338900000.0,3,300.4241943359375
13478,1687339800000.0,3,300.68341064453125
13479,1687340700000.0,3,300.92041015625
13480,1687341600000.0,3,301.1475830078125
13481,1687342500000.0,3,301.3356628417969
13482,1687343400000.0,3,301.5101013183594
13483,1687344300000.0,3,301.6600036621094
13484,1687345200000.0,3,301.7376708984375
13485,1687346100000.0,3,301.79736328125
13486,1687347000000.0,3,301.9667053222656
13487,1687347900000.0,3,302.1541748046875
13488,1687348800000.0,3,302.30047607421875
13489,1687349700000.0,3,302.4559020996094
13490,1687350600000.0,3,302.4010009765625
13491,1687351500000.0,3,302.41070556640625
13492,1687352400000.0,3,302.32208251953125
13493,1687353300000.0,3,302.2950744628906
13494,1687354200000.0,3,302.2060546875
13495,1687355100000.0,3,302.25946044921875
13496,1687356000000.0,3,302.2368469238281
13497,1687356900000.0,3,302.12542724609375
13498,1687357800000.0,3,302.0601806640625
13499,1687358700000.0,3,301.89068603515625
13500,1687359600000.0,3,301.711181640625
13501,1687360500000.0,3,301.5472106933594
13502,1687361400000.0,3,299.6896667480469
13503,1687362300000.0,3,298.93145751953125
13504,1687363200000.0,3,299.1662902832031
13505,1687364100000.0,3,298.6175537109375
13506,1687365000000.0,3,298.1703186035156
13507,1687365900000.0,3,298.0111083984375
13508,1687366800000.0,3,298.12591552734375
13509,1687367700000.0,3,296.5146789550781
13510,1687368600000.0,3,294.4494934082031
13511,1687369500000.0,3,294.1333923339844
13512,1687370400000.0,3,297.1590270996094
13513,1687371300000.0,3,296.8052673339844
13514,1687372200000.0,3,295.1285400390625
13515,1687373100000.0,3,295.1253356933594
13516,1687374000000.0,3,295.69873046875
13517,1687374900000.0,3,293.8629150390625
13518,1687375800000.0,3,293.7684020996094
13519,1687376700000.0,3,293.3521423339844
13520,1687377600000.0,3,293.3323669433594
13521,1687378500000.0,3,292.5250244140625
13522,1687379400000.0,3,292.5494079589844
13523,1687380300000.0,3,292.8611755371094
13524,1687381200000.0,3,293.4169616699219
13525,1687382100000.0,3,293.4855041503906
13526,1687383000000.0,3,293.9472351074219
13527,1687383900000.0,3,293.6568908691406
13528,1687384800000.0,3,293.26690673828125
13529,1687385700000.0,3,292.6971740722656
13530,1687386600000.0,3,293.5546569824219
13531,1687387500000.0,3,292.5286865234375
13532,1687388400000.0,3,292.5250244140625
13533,1687389300000.0,3,293.0209655761719
13534,1687390200000.0,3,292.58837890625
13535,1687391100000.0,3,292.0638732910156
13536,1687392000000.0,3,292.0899658203125
13537,1687392900000.0,3,292.4172668457031
13538,1687393800000.0,3,291.2164611816406
13539,1687394700000.0,3,290.5766296386719
13540,1687395600000.0,3,290.98797607421875
13541,1687396500000.0,3,291.25970458984375
13542,1687397400000.0,3,290.81488037109375
13543,1687398300000.0,3,291.05517578125
13544,1687399200000.0,3,290.6407470703125
13545,1687400100000.0,3,290.25189208984375
13546,1687401000000.0,3,290.5807800292969
13547,1687401900000.0,3,290.6737365722656
13548,1687402800000.0,3,290.8136291503906
13549,1687403700000.0,3,291.0972595214844
13550,1687404600000.0,3,291.65966796875
13551,1687405500000.0,3,292.0537109375
13552,1687406400000.0,3,292.27911376953125
13553,1687407300000.0,3,292.6047668457031
13554,1687408200000.0,3,292.8074645996094
13555,1687409100000.0,3,293.1495056152344
13556,1687410000000.0,3,293.2165222167969
13557,1687410900000.0,3,293.45806884765625
13558,1687411800000.0,3,293.8203430175781
13559,1687412700000.0,3,294.3516845703125
13560,1687413600000.0,3,294.7284240722656
13561,1687414500000.0,3,295.1272277832031
13562,1687415400000.0,3,295.32708740234375
13563,1687416300000.0,3,295.7171630859375
13564,1687417200000.0,3,296.0387268066406
13565,1687418100000.0,3,296.3216247558594
13566,1687419000000.0,3,296.7314147949219
13567,1687419900000.0,3,297.0134582519531
13568,1687420800000.0,3,297.27337646484375
13569,1687421700000.0,3,297.5628967285156
13570,1687422600000.0,3,297.7777099609375
13571,1687423500000.0,3,297.7811279296875
13572,1687424400000.0,3,298.1225280761719
13573,1687425300000.0,3,298.4046936035156
13574,1687426200000.0,3,298.7353210449219
13575,1687427100000.0,3,298.8124084472656
13576,1687428000000.0,3,298.90338134765625
13577,1687428900000.0,3,298.6784973144531
13578,1687429800000.0,3,298.50372314453125
13579,1687430700000.0,3,298.70233154296875
13580,1687431600000.0,3,298.575927734375
13581,1687432500000.0,3,298.7889709472656
13582,1687433400000.0,3,299.0578308105469
13583,1687434300000.0,3,299.1051330566406
13584,1687435200000.0,3,298.911865234375
13585,1687436100000.0,3,298.7997131347656
13586,1687437000000.0,3,298.803466796875
13587,1687437900000.0,3,298.6978454589844
13588,1687438800000.0,3,298.6588439941406
13589,1687439700000.0,3,298.65960693359375
13590,1687440600000.0,3,298.47857666015625
13591,1687441500000.0,3,298.24493408203125
13592,1687442400000.0,3,298.0945129394531
13593,1687443300000.0,3,298.0352783203125
13594,1687444200000.0,3,297.9726257324219
13595,1687445100000.0,3,297.8620300292969
13596,1687446000000.0,3,297.728515625
13597,1687446900000.0,3,297.4398498535156
13598,1687447800000.0,3,297.07476806640625
13599,1687448700000.0,3,296.7300109863281
13600,1687449600000.0,3,296.50909423828125
13601,1687450500000.0,3,296.2491149902344
13602,1687451400000.0,3,295.6595153808594
13603,1687452300000.0,3,295.3869934082031
13604,1687453200000.0,3,295.27093505859375
13605,1687454100000.0,3,294.9449462890625
13606,1687455000000.0,3,294.20367431640625
13607,1687455900000.0,3,293.3164367675781
13608,1687456800000.0,3,292.22705078125
13609,1687457700000.0,3,291.06243896484375
13610,1687458600000.0,3,290.0071716308594
13611,1687459500000.0,3,288.90771484375
13612,1687460400000.0,3,288.051025390625
13613,1687461300000.0,3,287.6393127441406
13614,1687462200000.0,3,287.2723693847656
13615,1687463100000.0,3,286.9170837402344
13616,1687464000000.0,3,286.5412292480469
13617,1687464900000.0,3,286.1077575683594
13618,1687465800000.0,3,285.7130126953125
13619,1687466700000.0,3,285.31915283203125
13620,1687467600000.0,3,285.0689697265625
13621,1687468500000.0,3,285.0075378417969
13622,1687469400000.0,3,284.8391418457031
13623,1687470300000.0,3,284.73809814453125
13624,1687471200000.0,3,284.6971130371094
13625,1687472100000.0,3,284.6173400878906
13626,1687473000000.0,3,285.0099182128906
13627,1687473900000.0,3,284.90435791015625
13628,1687474800000.0,3,284.5050048828125
13629,1687475700000.0,3,284.2474060058594
13630,1687476600000.0,3,284.13519287109375
13631,1687477500000.0,3,284.1058349609375
13632,1687478400000.0,3,283.96612548828125
13633,1687479300000.0,3,283.84979248046875
13634,1687480200000.0,3,283.9147033691406
13635,1687481100000.0,3,283.880859375
13636,1687482000000.0,3,283.790771484375
13637,1687482900000.0,3,283.4702453613281
13638,1687483800000.0,3,283.3500061035156
13639,1687484700000.0,3,283.10699462890625
13640,1687485600000.0,3,282.9941101074219
13641,1687486500000.0,3,283.0690612792969
13642,1687487400000.0,3,283.52044677734375
13643,1687488300000.0,3,283.01239013671875
13644,1687489200000.0,3,284.4795837402344
13645,1687490100000.0,3,285.1615295410156
13646,1687491000000.0,3,285.5686340332031
13647,1687491900000.0,3,285.8749084472656
13648,1687492800000.0,3,286.3175354003906
13649,1687493700000.0,3,287.0202331542969
13650,1687494600000.0,3,287.9989929199219
13651,1687495500000.0,3,289.10833740234375
13652,1687496400000.0,3,289.93304443359375
13653,1687497300000.0,3,290.6824951171875
13654,1687498200000.0,3,291.3931884765625
13655,1687499100000.0,3,292.1484069824219
13656,1687500000000.0,3,292.0408020019531
13657,1687500900000.0,3,292.3045654296875
13658,1687501800000.0,3,292.8441162109375
13659,1687502700000.0,3,293.4482421875
13660,1687503600000.0,3,293.2499694824219
13661,1687504500000.0,3,293.5672302246094
13662,1687505400000.0,3,293.94744873046875
13663,1687506300000.0,3,293.89361572265625
13664,1687507200000.0,3,294.18524169921875
13665,1687508100000.0,3,293.82281494140625
13666,1687509000000.0,3,294.6424865722656
13667,1687509900000.0,3,293.6407470703125
13668,1687510800000.0,3,294.13427734375
13669,1687511700000.0,3,293.7272033691406
13670,1687512600000.0,3,293.8919372558594
13671,1687513500000.0,3,294.8665466308594
13672,1687514400000.0,3,294.9764404296875
13673,1687515300000.0,3,294.8428039550781
13674,1687516200000.0,3,292.09063720703125
13675,1687517100000.0,3,292.1716613769531
13676,1687518000000.0,3,290.7957458496094
13677,1687518900000.0,3,290.5023498535156
13678,1687519800000.0,3,290.24761962890625
13679,1687520700000.0,3,290.4827575683594
13680,1687521600000.0,3,290.60601806640625
13681,1687522500000.0,3,291.0973205566406
13682,1687523400000.0,3,292.6937561035156
13683,1687524300000.0,3,290.734130859375
13684,1687525200000.0,3,289.7213134765625
13685,1687526100000.0,3,289.9454650878906
13686,1687527000000.0,3,291.3977966308594
13687,1687527900000.0,3,290.23565673828125
13688,1687528800000.0,3,290.40576171875
13689,1687529700000.0,3,289.4448547363281
13690,1687530600000.0,3,289.558349609375
13691,1687531500000.0,3,290.6300964355469
13692,1687532400000.0,3,289.8736877441406
13693,1687533300000.0,3,290.0919494628906
13694,1687534200000.0,3,289.97064208984375
13695,1687535100000.0,3,289.28515625
13696,1687536000000.0,3,290.18963623046875
13697,1687536900000.0,3,289.6306457519531
13698,1687537800000.0,3,289.4024658203125
13699,1687538700000.0,3,289.4178161621094
13700,1687539600000.0,3,289.17401123046875
13701,1687540500000.0,3,290.06158447265625
13702,1687541400000.0,3,289.45819091796875
13703,1687542300000.0,3,290.3504333496094
13704,1687543200000.0,3,289.1807861328125
13705,1687544100000.0,3,289.77972412109375
13706,1687545000000.0,3,289.61883544921875
13707,1687545900000.0,3,289.8415222167969
13708,1687546800000.0,3,289.4495849609375
13709,1687547700000.0,3,288.86383056640625
13710,1687548600000.0,3,288.8821716308594
13711,1687549500000.0,3,289.052490234375
13712,1687550400000.0,3,289.1355895996094
13713,1687551300000.0,3,289.0118713378906
13714,1687552200000.0,3,288.7281494140625
13715,1687553100000.0,3,288.3092346191406
13716,1687554000000.0,3,287.9242858886719
13717,1687554900000.0,3,287.9874267578125
13718,1687555800000.0,3,288.0593566894531
13719,1687556700000.0,3,288.10418701171875
13720,1687557600000.0,3,287.996337890625
13721,1687558500000.0,3,287.9053955078125
13722,1687559400000.0,3,287.7468566894531
13723,1687560300000.0,3,287.2651062011719
13724,1687561200000.0,3,286.9090270996094
13725,1687562100000.0,3,287.24493408203125
13726,1687563000000.0,3,286.5043640136719
13727,1687563900000.0,3,286.0934753417969
13728,1687564800000.0,3,285.5357971191406
13729,1687565700000.0,3,285.4853210449219
13730,1687566600000.0,3,285.1054382324219
13731,1687567500000.0,3,284.2766418457031
13732,1687568400000.0,3,284.6624450683594
13733,1687569300000.0,3,283.6006164550781
13734,1687570200000.0,3,283.48260498046875
13735,1687571100000.0,3,283.33831787109375
13736,1687572000000.0,3,283.1333923339844
13737,1687572900000.0,3,282.9017639160156
13738,1687573800000.0,3,283.49249267578125
13739,1687574700000.0,3,284.49261474609375
13740,1687575600000.0,3,284.7901916503906
13741,1687576500000.0,3,285.146484375
13742,1687577400000.0,3,285.5877685546875
13743,1687578300000.0,3,286.05511474609375
13744,1687579200000.0,3,286.6905517578125
13745,1687580100000.0,3,287.3462829589844
13746,1687581000000.0,3,288.00433349609375
13747,1687581900000.0,3,288.4267578125
13748,1687582800000.0,3,289.0209045410156
13749,1687583700000.0,3,289.2778015136719
13750,1687584600000.0,3,289.5072326660156
13751,1687585500000.0,3,290.0915832519531
13752,1687586400000.0,3,290.7915954589844
13753,1687587300000.0,3,291.50384521484375
13754,1687588200000.0,3,292.2234191894531
13755,1687589100000.0,3,292.6934509277344
13756,1687590000000.0,3,293.1457214355469
13757,1687590900000.0,3,293.53192138671875
13758,1687591800000.0,3,293.87017822265625
13759,1687592700000.0,3,294.1856994628906
13760,1687593600000.0,3,294.41778564453125
13761,1687594500000.0,3,294.42315673828125
13762,1687595400000.0,3,294.4934387207031
13763,1687596300000.0,3,294.6299743652344
13764,1687597200000.0,3,295.0604248046875
13765,1687598100000.0,3,295.2110900878906
13766,1687599000000.0,3,295.0467834472656
13767,1687599900000.0,3,295.0270080566406
13768,1687600800000.0,3,295.1396484375
13769,1687601700000.0,3,294.9787902832031
13770,1687602600000.0,3,294.3790588378906
13771,1687603500000.0,3,294.72381591796875
13772,1687604400000.0,3,295.13909912109375
13773,1687605300000.0,3,295.1657409667969
13774,1687606200000.0,3,296.1180725097656
13775,1687607100000.0,3,296.46734619140625
13776,1687608000000.0,3,296.6950378417969
13777,1687608900000.0,3,296.9320373535156
13778,1687609800000.0,3,297.17645263671875
13779,1687610700000.0,3,297.63018798828125
13780,1687611600000.0,3,297.7990417480469
13781,1687612500000.0,3,297.8170471191406
13782,1687613400000.0,3,297.8638916015625
13783,1687614300000.0,3,297.8880615234375
13784,1687615200000.0,3,297.859619140625
13785,1687616100000.0,3,297.8333740234375
13786,1687617000000.0,3,297.830810546875
13787,1687617900000.0,3,297.6711120605469
13788,1687618800000.0,3,297.75396728515625
13789,1687619700000.0,3,297.8042907714844
13790,1687620600000.0,3,297.6651306152344
13791,1687621500000.0,3,295.80340576171875
13792,1687622400000.0,3,295.2183532714844
13793,1687623300000.0,3,296.6894226074219
13794,1687624200000.0,3,297.26861572265625
13795,1687625100000.0,3,297.2569580078125
13796,1687626000000.0,3,294.83428955078125
13797,1687626900000.0,3,294.1663513183594
13798,1687627800000.0,3,294.129638671875
13799,1687628700000.0,3,293.4582824707031
13800,1687629600000.0,3,291.8899230957031
13801,1687630500000.0,3,291.5308837890625
13802,1687631400000.0,3,291.33343505859375
13803,1687632300000.0,3,291.0544128417969
13804,1687633200000.0,3,290.6016845703125
13805,1687634100000.0,3,290.3312072753906
13806,1687635000000.0,3,291.2533264160156
13807,1687635900000.0,3,290.0896911621094
13808,1687636800000.0,3,287.6581115722656
13809,1687637700000.0,3,287.6697082519531
13810,1687638600000.0,3,287.6518249511719
13811,1687639500000.0,3,286.8491516113281
